source,research_tier,priority,research_batch,keyword,keyword_type,intent,service_slug,service_name,tier,group,in_new_content_set,location,region,target_page_type,target_url,volume,keyword_difficulty,cpc_usd,in_semrush_export,database,seed_keyword,competitive_density,number_of_results,serp_features,trend,click_potential,page,topic,page_type,tags,content_references,competitors
renovation-keyword-list,B,3,7,how to custom cabinetry,how-to,Informational,custom-cabinetry,Custom Cabinetry,tier-4,,no,,,blog post,/blog/,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,3,7,affordable custom doors,price,Commercial,custom-doors,Custom Doors,tier-2,Doors,yes,,,service page,/services/custom-doors.html,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,3,7,custom door estimate,quote,Transactional,custom-doors,Custom Doors,tier-2,Doors,yes,,,service page,/services/custom-doors.html,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,3,7,custom doors before and after,ideas,Informational,custom-doors,Custom Doors,tier-2,Doors,yes,,,blog post,/blog/,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,3,7,how to custom door,how-to,Informational,custom-doors,Custom Doors,tier-2,Doors,yes,,,blog post,/blog/,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,3,7,affordable deck building,price,Commercial,deck-building,Deck Building,tier-2,Decks,yes,,,service page,/services/deck-building.html,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,3,7,deck building before and after,ideas,Informational,deck-building,Deck Building,tier-2,Decks,yes,,,blog post,/blog/,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,3,7,deck building estimate,quote,Transactional,deck-building,Deck Building,tier-2,Decks,yes,,,service page,/services/deck-building.html,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,3,7,how to deck building,how-to,Informational,deck-building,Deck Building,tier-2,Decks,yes,,,blog post,/blog/,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,3,7,affordable deck repair,price,Commercial,deck-repair,Deck Repair,tier-2,Decks,no,,,service page,/services/deck-repair.html,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,3,7,deck repair before and after,ideas,Informational,deck-repair,Deck Repair,tier-2,Decks,no,,,blog post,/blog/,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,3,7,deck repair estimate,quote,Transactional,deck-repair,Deck Repair,tier-2,Decks,no,,,service page,/services/deck-repair.html,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,3,7,how to deck repair,how-to,Informational,deck-repair,Deck Repair,tier-2,Decks,no,,,blog post,/blog/,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,3,7,affordable door replacement,price,Commercial,door-replacement,Door Replacement,tier-2,Doors,no,,,service page,/services/door-replacement.html,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,3,7,door replacement before and after,ideas,Informational,door-replacement,Door Replacement,tier-2,Doors,no,,,blog post,/blog/,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,3,7,door replacement estimate,quote,Transactional,door-replacement,Door Replacement,tier-2,Doors,no,,,service page,/services/door-replacement.html,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,3,7,how to door replacement,how-to,Informational,door-replacement,Door Replacement,tier-2,Doors,no,,,blog post,/blog/,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,3,7,affordable drywall repair,price,Commercial,drywall-installation-repair,Drywall Installation & Repair,tier-3,,no,,,service page,/services/drywall-installation-repair.html,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,3,7,drywall repair before and after,ideas,Informational,drywall-installation-repair,Drywall Installation & Repair,tier-3,,no,,,blog post,/blog/,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,3,7,drywall repair estimate,quote,Transactional,drywall-installation-repair,Drywall Installation & Repair,tier-3,,no,,,service page,/services/drywall-installation-repair.html,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,3,7,how to drywall repair,how-to,Informational,drywall-installation-repair,Drywall Installation & Repair,tier-3,,no,,,blog post,/blog/,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,3,7,affordable exterior door installation,price,Commercial,exterior-door-installation,Exterior Door Installation,tier-2,Doors,no,,,service page,/services/exterior-door-installation.html,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,3,7,exterior door installation before and after,ideas,Informational,exterior-door-installation,Exterior Door Installation,tier-2,Doors,no,,,blog post,/blog/,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,3,7,exterior door installation estimate,quote,Transactional,exterior-door-installation,Exterior Door Installation,tier-2,Doors,no,,,service page,/services/exterior-door-installation.html,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,3,7,how to exterior door installation,how-to,Informational,exterior-door-installation,Exterior Door Installation,tier-2,Doors,no,,,blog post,/blog/,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,3,7,affordable exterior painting,price,Commercial,exterior-painting,Exterior Painting,tier-3,,no,,,service page,/services/exterior-painting.html,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,3,7,exterior painting before and after,ideas,Informational,exterior-painting,Exterior Painting,tier-3,,no,,,blog post,/blog/,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,3,7,exterior painting estimate,quote,Transactional,exterior-painting,Exterior Painting,tier-3,,no,,,service page,/services/exterior-painting.html,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,3,7,how to exterior painting,how-to,Informational,exterior-painting,Exterior Painting,tier-3,,no,,,blog post,/blog/,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,3,7,affordable exterior renovation,price,Commercial,exterior-remodeling,Exterior Remodeling,tier-1,,no,,,service page,/services/exterior-remodeling.html,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,3,7,exterior renovation before and after,ideas,Informational,exterior-remodeling,Exterior Remodeling,tier-1,,no,,,blog post,/blog/,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,3,7,exterior renovation estimate,quote,Transactional,exterior-remodeling,Exterior Remodeling,tier-1,,no,,,service page,/services/exterior-remodeling.html,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,3,7,how to exterior renovation,how-to,Informational,exterior-remodeling,Exterior Remodeling,tier-1,,no,,,blog post,/blog/,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,3,7,affordable fence installation,price,Commercial,fence-installation,Fence Installation,tier-2,Fences,yes,,,service page,/services/fence-installation.html,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,3,7,fence installation before and after,ideas,Informational,fence-installation,Fence Installation,tier-2,Fences,yes,,,blog post,/blog/,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,3,7,fence installation estimate,quote,Transactional,fence-installation,Fence Installation,tier-2,Fences,yes,,,service page,/services/fence-installation.html,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,3,7,how to fence installation,how-to,Informational,fence-installation,Fence Installation,tier-2,Fences,yes,,,blog post,/blog/,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,3,7,affordable fence repair,price,Commercial,fence-repair,Fence Repair,tier-2,Fences,no,,,service page,/services/fence-repair.html,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,3,7,fence repair before and after,ideas,Informational,fence-repair,Fence Repair,tier-2,Fences,no,,,blog post,/blog/,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,3,7,fence repair estimate,quote,Transactional,fence-repair,Fence Repair,tier-2,Fences,no,,,service page,/services/fence-repair.html,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,3,7,how to fence repair,how-to,Informational,fence-repair,Fence Repair,tier-2,Fences,no,,,blog post,/blog/,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,3,7,affordable floor repair,price,Commercial,flooring-repair,Flooring Repair,tier-2,Flooring,no,,,service page,/services/flooring-repair.html,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,3,7,floor repair before and after,ideas,Informational,flooring-repair,Flooring Repair,tier-2,Flooring,no,,,blog post,/blog/,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,3,7,floor repair estimate,quote,Transactional,flooring-repair,Flooring Repair,tier-2,Flooring,no,,,service page,/services/flooring-repair.html,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,3,7,how to floor repair,how-to,Informational,flooring-repair,Flooring Repair,tier-2,Flooring,no,,,blog post,/blog/,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,3,7,affordable home renovation,price,Commercial,full-home-renovations,Full Home Renovations,tier-1,,no,,,service page,/services/full-home-renovations.html,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,3,7,home renovation before and after,ideas,Informational,full-home-renovations,Full Home Renovations,tier-1,,no,,,blog post,/blog/,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,3,7,home renovation estimate,quote,Transactional,full-home-renovations,Full Home Renovations,tier-1,,no,,,service page,/services/full-home-renovations.html,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,3,7,how to home renovation,how-to,Informational,full-home-renovations,Full Home Renovations,tier-1,,no,,,blog post,/blog/,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,3,7,affordable garage renovation,price,Commercial,garage-renovation,Garage Renovation,tier-4,,no,,,service page,/services/garage-renovation.html,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,3,7,garage renovation before and after,ideas,Informational,garage-renovation,Garage Renovation,tier-4,,no,,,blog post,/blog/,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,3,7,garage renovation estimate,quote,Transactional,garage-renovation,Garage Renovation,tier-4,,no,,,service page,/services/garage-renovation.html,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,3,7,how to garage renovation,how-to,Informational,garage-renovation,Garage Renovation,tier-4,,no,,,blog post,/blog/,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,3,7,affordable hardwood flooring,price,Commercial,hardwood-flooring,Hardwood Flooring,tier-2,Flooring,no,,,service page,/services/hardwood-flooring.html,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,3,7,hardwood flooring before and after,ideas,Informational,hardwood-flooring,Hardwood Flooring,tier-2,Flooring,no,,,blog post,/blog/,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,3,7,hardwood flooring estimate,quote,Transactional,hardwood-flooring,Hardwood Flooring,tier-2,Flooring,no,,,service page,/services/hardwood-flooring.html,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,3,7,how to hardwood flooring,how-to,Informational,hardwood-flooring,Hardwood Flooring,tier-2,Flooring,no,,,blog post,/blog/,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,3,7,affordable home additions,price,Commercial,home-additions,Home Additions,tier-1,,no,,,service page,/services/home-additions.html,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,3,7,home addition estimate,quote,Transactional,home-additions,Home Additions,tier-1,,no,,,service page,/services/home-additions.html,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,3,7,home additions before and after,ideas,Informational,home-additions,Home Additions,tier-1,,no,,,blog post,/blog/,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,3,7,how to home addition,how-to,Informational,home-additions,Home Additions,tier-1,,no,,,blog post,/blog/,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,3,7,affordable interior door installation,price,Commercial,interior-door-installation,Interior Door Installation,tier-2,Doors,no,,,service page,/services/interior-door-installation.html,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,3,7,how to interior door installation,how-to,Informational,interior-door-installation,Interior Door Installation,tier-2,Doors,no,,,blog post,/blog/,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,3,7,interior door installation before and after,ideas,Informational,interior-door-installation,Interior Door Installation,tier-2,Doors,no,,,blog post,/blog/,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,3,7,interior door installation estimate,quote,Transactional,interior-door-installation,Interior Door Installation,tier-2,Doors,no,,,service page,/services/interior-door-installation.html,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,3,7,affordable interior renovation,price,Commercial,interior-remodeling,Interior Remodeling,tier-1,,no,,,service page,/services/interior-remodeling.html,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,3,7,how to interior renovation,how-to,Informational,interior-remodeling,Interior Remodeling,tier-1,,no,,,blog post,/blog/,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,3,7,interior renovation before and after,ideas,Informational,interior-remodeling,Interior Remodeling,tier-1,,no,,,blog post,/blog/,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,3,7,interior renovation estimate,quote,Transactional,interior-remodeling,Interior Remodeling,tier-1,,no,,,service page,/services/interior-remodeling.html,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,3,7,affordable kitchen renovations,price,Commercial,kitchen-renovations,Kitchen Renovations,tier-1,,yes,,,service page,/services/kitchen-renovations.html,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,3,7,how to kitchen renovation,how-to,Informational,kitchen-renovations,Kitchen Renovations,tier-1,,yes,,,blog post,/blog/,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,3,7,kitchen renovation estimate,quote,Transactional,kitchen-renovations,Kitchen Renovations,tier-1,,yes,,,service page,/services/kitchen-renovations.html,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,3,7,kitchen renovations before and after,ideas,Informational,kitchen-renovations,Kitchen Renovations,tier-1,,yes,,,blog post,/blog/,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,3,7,affordable laminate flooring,price,Commercial,laminate-flooring,Laminate Flooring,tier-2,Flooring,no,,,service page,/services/laminate-flooring.html,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,3,7,how to laminate flooring,how-to,Informational,laminate-flooring,Laminate Flooring,tier-2,Flooring,no,,,blog post,/blog/,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,3,7,laminate flooring before and after,ideas,Informational,laminate-flooring,Laminate Flooring,tier-2,Flooring,no,,,blog post,/blog/,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,3,7,laminate flooring estimate,quote,Transactional,laminate-flooring,Laminate Flooring,tier-2,Flooring,no,,,service page,/services/laminate-flooring.html,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,3,7,affordable laundry room renovation,price,Commercial,laundry-room-renovation,Laundry Room Renovation,tier-4,,no,,,service page,/services/laundry-room-renovation.html,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,3,7,how to laundry room renovation,how-to,Informational,laundry-room-renovation,Laundry Room Renovation,tier-4,,no,,,blog post,/blog/,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,3,7,laundry room renovation before and after,ideas,Informational,laundry-room-renovation,Laundry Room Renovation,tier-4,,no,,,blog post,/blog/,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,3,7,laundry room renovation estimate,quote,Transactional,laundry-room-renovation,Laundry Room Renovation,tier-4,,no,,,service page,/services/laundry-room-renovation.html,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,3,7,affordable painting,price,Commercial,painting,Painting,tier-3,,no,,,service page,/services/painting.html,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,3,7,how to painting,how-to,Informational,painting,Painting,tier-3,,no,,,blog post,/blog/,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,3,7,painting before and after,ideas,Informational,painting,Painting,tier-3,,no,,,blog post,/blog/,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,3,7,painting estimate,quote,Transactional,painting,Painting,tier-3,,no,,,service page,/services/painting.html,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,3,7,affordable patio door installation,price,Commercial,patio-door-installation,Patio Door Installation,tier-2,Doors,no,,,service page,/services/patio-door-installation.html,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,3,7,how to patio door installation,how-to,Informational,patio-door-installation,Patio Door Installation,tier-2,Doors,no,,,blog post,/blog/,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,3,7,patio door installation before and after,ideas,Informational,patio-door-installation,Patio Door Installation,tier-2,Doors,no,,,blog post,/blog/,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,3,7,patio door installation estimate,quote,Transactional,patio-door-installation,Patio Door Installation,tier-2,Doors,no,,,service page,/services/patio-door-installation.html,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,3,7,affordable porch renovation,price,Commercial,porch-renovation,Porch Renovation,tier-3,,no,,,service page,/services/porch-renovation.html,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,3,7,how to porch renovation,how-to,Informational,porch-renovation,Porch Renovation,tier-3,,no,,,blog post,/blog/,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,3,7,porch renovation before and after,ideas,Informational,porch-renovation,Porch Renovation,tier-3,,no,,,blog post,/blog/,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,3,7,porch renovation estimate,quote,Transactional,porch-renovation,Porch Renovation,tier-3,,no,,,service page,/services/porch-renovation.html,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,3,8,affordable privacy fence,price,Commercial,privacy-fences,Privacy Fences,tier-2,Fences,no,,,service page,/services/privacy-fences.html,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,3,8,how to privacy fence,how-to,Informational,privacy-fences,Privacy Fences,tier-2,Fences,no,,,blog post,/blog/,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,3,8,privacy fence before and after,ideas,Informational,privacy-fences,Privacy Fences,tier-2,Fences,no,,,blog post,/blog/,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,3,8,privacy fence estimate,quote,Transactional,privacy-fences,Privacy Fences,tier-2,Fences,no,,,service page,/services/privacy-fences.html,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,3,8,affordable siding repair,price,Commercial,siding-repair,Siding Repair,tier-3,,no,,,service page,/services/siding-repair.html,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,3,8,how to siding repair,how-to,Informational,siding-repair,Siding Repair,tier-3,,no,,,blog post,/blog/,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,3,8,siding repair before and after,ideas,Informational,siding-repair,Siding Repair,tier-3,,no,,,blog post,/blog/,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,3,8,siding repair estimate,quote,Transactional,siding-repair,Siding Repair,tier-3,,no,,,service page,/services/siding-repair.html,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,3,8,affordable sliding door installation,price,Commercial,sliding-door-installation,Sliding Door Installation,tier-2,Doors,no,,,service page,/services/sliding-door-installation.html,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,3,8,how to sliding door installation,how-to,Informational,sliding-door-installation,Sliding Door Installation,tier-2,Doors,no,,,blog post,/blog/,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,3,8,sliding door installation before and after,ideas,Informational,sliding-door-installation,Sliding Door Installation,tier-2,Doors,no,,,blog post,/blog/,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,3,8,sliding door installation estimate,quote,Transactional,sliding-door-installation,Sliding Door Installation,tier-2,Doors,no,,,service page,/services/sliding-door-installation.html,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,3,8,affordable stair renovation,price,Commercial,staircase-renovation,Staircase Renovation,tier-3,,no,,,service page,/services/staircase-renovation.html,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,3,8,how to stair renovation,how-to,Informational,staircase-renovation,Staircase Renovation,tier-3,,no,,,blog post,/blog/,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,3,8,stair renovation before and after,ideas,Informational,staircase-renovation,Staircase Renovation,tier-3,,no,,,blog post,/blog/,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,3,8,stair renovation estimate,quote,Transactional,staircase-renovation,Staircase Renovation,tier-3,,no,,,service page,/services/staircase-renovation.html,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,3,8,affordable tile flooring,price,Commercial,tile-flooring,Tile Flooring,tier-2,Flooring,no,,,service page,/services/tile-flooring.html,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,3,8,how to tile flooring,how-to,Informational,tile-flooring,Tile Flooring,tier-2,Flooring,no,,,blog post,/blog/,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,3,8,tile flooring before and after,ideas,Informational,tile-flooring,Tile Flooring,tier-2,Flooring,no,,,blog post,/blog/,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,3,8,tile flooring estimate,quote,Transactional,tile-flooring,Tile Flooring,tier-2,Flooring,no,,,service page,/services/tile-flooring.html,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,3,8,affordable tile installation,price,Commercial,tile-installation,Tile Installation,tier-3,,yes,,,service page,/services/tile-installation.html,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,3,8,how to tile installation,how-to,Informational,tile-installation,Tile Installation,tier-3,,yes,,,blog post,/blog/,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,3,8,tile installation before and after,ideas,Informational,tile-installation,Tile Installation,tier-3,,yes,,,blog post,/blog/,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,3,8,tile installation estimate,quote,Transactional,tile-installation,Tile Installation,tier-3,,yes,,,service page,/services/tile-installation.html,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,3,8,affordable baseboard installation,price,Commercial,trim-baseboards,Trim & Baseboards,tier-3,,no,,,service page,/services/trim-baseboards.html,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,3,8,baseboard installation before and after,ideas,Informational,trim-baseboards,Trim & Baseboards,tier-3,,no,,,blog post,/blog/,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,3,8,baseboard installation estimate,quote,Transactional,trim-baseboards,Trim & Baseboards,tier-3,,no,,,service page,/services/trim-baseboards.html,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,3,8,how to baseboard installation,how-to,Informational,trim-baseboards,Trim & Baseboards,tier-3,,no,,,blog post,/blog/,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,3,8,affordable vinyl fence,price,Commercial,vinyl-fences,Vinyl Fences,tier-2,Fences,no,,,service page,/services/vinyl-fences.html,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,3,8,how to vinyl fence,how-to,Informational,vinyl-fences,Vinyl Fences,tier-2,Fences,no,,,blog post,/blog/,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,3,8,vinyl fence before and after,ideas,Informational,vinyl-fences,Vinyl Fences,tier-2,Fences,no,,,blog post,/blog/,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,3,8,vinyl fence estimate,quote,Transactional,vinyl-fences,Vinyl Fences,tier-2,Fences,no,,,service page,/services/vinyl-fences.html,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,3,8,affordable vinyl plank flooring,price,Commercial,vinyl-flooring,Vinyl Flooring,tier-2,Flooring,no,,,service page,/services/vinyl-flooring.html,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,3,8,how to vinyl plank flooring,how-to,Informational,vinyl-flooring,Vinyl Flooring,tier-2,Flooring,no,,,blog post,/blog/,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,3,8,vinyl plank flooring before and after,ideas,Informational,vinyl-flooring,Vinyl Flooring,tier-2,Flooring,no,,,blog post,/blog/,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,3,8,vinyl plank flooring estimate,quote,Transactional,vinyl-flooring,Vinyl Flooring,tier-2,Flooring,no,,,service page,/services/vinyl-flooring.html,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,3,8,affordable window replacement,price,Commercial,window-replacement,Window Replacement,tier-4,,no,,,service page,/services/window-replacement.html,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,3,8,how to window replacement,how-to,Informational,window-replacement,Window Replacement,tier-4,,no,,,blog post,/blog/,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,3,8,window replacement before and after,ideas,Informational,window-replacement,Window Replacement,tier-4,,no,,,blog post,/blog/,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,3,8,window replacement estimate,quote,Transactional,window-replacement,Window Replacement,tier-4,,no,,,service page,/services/window-replacement.html,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,3,8,affordable wood deck,price,Commercial,wood-decks,Wood Decks,tier-2,Decks,no,,,service page,/services/wood-decks.html,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,3,8,how to wood deck,how-to,Informational,wood-decks,Wood Decks,tier-2,Decks,no,,,blog post,/blog/,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,3,8,wood deck before and after,ideas,Informational,wood-decks,Wood Decks,tier-2,Decks,no,,,blog post,/blog/,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,3,8,wood deck estimate,quote,Transactional,wood-decks,Wood Decks,tier-2,Decks,no,,,service page,/services/wood-decks.html,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,3,8,affordable wood fence,price,Commercial,wood-fences,Wood Fences,tier-2,Fences,no,,,service page,/services/wood-fences.html,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,3,8,how to wood fence,how-to,Informational,wood-fences,Wood Fences,tier-2,Fences,no,,,blog post,/blog/,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,3,8,wood fence before and after,ideas,Informational,wood-fences,Wood Fences,tier-2,Fences,no,,,blog post,/blog/,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,3,8,wood fence estimate,quote,Transactional,wood-fences,Wood Fences,tier-2,Fences,no,,,service page,/services/wood-fences.html,,,,no,,,,,,,,,,,,,
semrush-export,,,,how much are renovations,,Informational,,,,,,,,,,210,11,3.27,yes,ca,renovation,0.20,201,"People Also Ask, Related Searches, Discussions And Forums, AI Overview, Site Links, Reviews, Video","0.66,0.66,0.81,0.66,0.29,0.29,0.29,0.29,0.43,0.35,0.29,0.14",20,,,,,,
semrush-export,,,,how much basement renovation cost,,Informational,,,,,,,,,,260,15,2.38,yes,ca,renovation,0.29,43,"AI Overview, Site Links, Reviews, Video, People Also Ask, Related Searches","0.10,0.10,0.08,1.00,0.10,0.13,0.13,0.13,0.13,0.13,0.13,0.10",20,,,,,,
semrush-export,,,,how much to redo a basement,,Informational,,,,,,,,,,170,25,2.38,yes,ca,renovation,0.29,137,"Related Searches, Discussions And Forums, AI Overview, Site Links, Reviews, Video, Video Carousel, People Also Ask","0.15,0.18,0.15,1.00,0.35,0.15,0.15,0.23,0.18,0.23,0.23,0.18",20,,,,,,
semrush-export,,,,how much cost to renovate basement,,Informational,,,,,,,,,,170,17,2.38,yes,ca,renovation,0.29,77,"Site Links, Reviews, Video, People Also Ask, Related Searches, Discussions And Forums, AI Overview","0.15,0.18,0.15,1.00,0.35,0.15,0.15,0.23,0.15,0.23,0.18,0.18",20,,,,,,
semrush-export,,,,is it cheaper to build a house,,Informational,,,,,,,,,,110,19,2.27,yes,ca,renovation,0.03,134,"Related Searches, AI Overview, Site Links, Reviews, Video, Video Carousel, People Also Ask","0.06,0.05,0.06,0.08,0.08,0.06,0.08,0.08,0.06,0.06,0.10,0.04",20,,,,,,
semrush-export,,,,how long does a kitchen renovation take,,Informational,,,,,,,,,,140,21,2.20,yes,ca,renovation,0.12,120,"Reviews, Video, People Also Ask, Related Searches, Discussions And Forums, AI Overview, Site Links","0.07,0.53,0.65,0.34,0.42,1.00,0.53,0.65,0.65,0.65,0.53,0.42",20,,,,,,
semrush-export,,,,how much to renovate a bathroom,,Informational,,,,,,,,,,390,16,1.95,yes,ca,renovation,0.41,135,"Adwords Bottom, People Also Ask, Related Searches, Discussions And Forums, Site Links, Reviews, Video, Video Carousel, AI Overview","0.66,0.81,0.81,0.81,0.54,0.66,0.44,0.81,0.66,0.81,0.66,0.54",20,,,,,,
